flux,wavelength,var
9.924564,5183.4736,1.427075
9.819517,5184.666,1.4324107
10.811108,5185.859,1.2988863
10.464557,5187.0547,1.2029735
11.413487,5188.248,1.0779746
10.632145,5189.4443,1.0819737
11.497258,5190.638,0.8826362
11.478195,5191.835,0.6556867
10.424695,5193.03,0.7719685
14.064279,5194.224,0.7672285
12.907189,5195.422,1.1701335
12.154128,5196.617,1.1635269
11.840985,5197.8154,0.9578412
12.581143,5199.011,0.9134791
14.054775,5200.2104,1.0161843
11.940649,5201.4062,1.1010506
14.162292,5202.606,0.48576766
14.600223,5203.8027,0.10839112
14.893943,5205.0,0.08563108
13.785605,5206.2,0.2547926
12.166116,5207.3975,0.6772163
11.436034,5208.598,1.1515421
12.604305,5209.797,1.2704793
12.483356,5210.998,1.0433195
13.601546,5212.197,0.9767585
13.019965,5213.396,1.0719098
13.071825,5214.598,1.0690128
12.447549,5215.798,1.1258256
12.22934,5217.0005,1.1648529
13.673719,5218.2007,1.1840065
12.492582,5219.4043,1.318568
13.6985035,5220.605,1.2892448
13.480926,5221.8057,1.256719
14.127834,5223.01,1.1935241
13.670226,5224.2114,1.1323448
12.382708,5225.416,1.2393916
12.493092,5226.618,1.290299
13.183957,5227.823,1.229837
12.05632,5229.0264,1.2100673
12.655176,5230.229,1.127235
12.612901,5231.435,1.1477339
12.951958,5232.638,1.1971309
13.841116,5233.845,1.1919746
12.690838,5235.0493,1.2129136
13.126681,5236.2563,1.1768863
13.881192,5237.4614,1.2288117
12.617251,5238.666,1.3039103
14.168427,5239.874,1.2182362
12.518303,5241.079,1.203282
13.047394,5242.2876,1.1668043
11.341674,5243.494,1.212356
13.045254,5244.703,1.1991274
14.198147,5245.9097,1.1809877
13.44069,5247.1167,1.1392102
13.093098,5248.326,1.1338035
11.900235,5249.5337,1.1651088
12.86949,5250.744,1.1063467
13.94542,5251.952,1.0893253
12.625624,5253.1636,1.2492635
13.187008,5254.3716,1.2789712
12.586464,5255.5806,1.2527273
15.286105,5256.7925,1.0144136
14.108845,5258.0015,0.9528233
13.975011,5259.2144,1.063367
14.331762,5260.424,1.1032592
11.666862,5261.637,1.1467421
13.748659,5262.8477,1.0823514
11.114658,5264.0586,1.2019106
11.130646,5265.2725,1.1749061
11.333519,5266.4834,1.1901603
11.89352,5267.6978,1.1862664
13.625837,5268.9097,1.1634685
12.18063,5270.125,1.2394305
12.405032,5271.337,1.2026399
13.294968,5272.55,1.1244488
12.210827,5273.7656,1.1347739
12.159643,5274.9785,1.1940038
13.08181,5276.1953,1.2828019
12.742738,5277.4087,1.2365183
12.7260895,5278.626,1.1177708
13.733785,5279.8403,1.0495462
12.906313,5281.055,1.1161633
15.01299,5282.2725,1.1026027
14.32293,5283.488,1.1624143
12.966264,5284.7065,1.1862249
13.538735,5285.9224,1.1769185
13.14637,5287.141,1.138469
14.209865,5288.3574,1.0537801
15.145242,5289.5737,1.0073576
14.376687,5290.794,0.9675908
17.01308,5292.0107,0.9082734
14.170951,5293.231,1.0300481
14.313695,5294.4487,1.0827227
14.823641,5295.6694,1.1007327
12.6451,5296.888,1.133659
12.890568,5298.1094,1.105667
13.1269655,5299.328,1.0704925
12.525452,5300.5474,1.1173024
12.436254,5301.7695,1.1060499
14.265196,5302.9893,1.0345492
11.415068,5304.212,1.0712793
14.315425,5305.432,0.79304796
12.256766,5306.656,0.78151673
14.869786,5307.8765,0.7668384
16.029263,5309.0977,0.70626396
14.460822,5310.3223,0.7616389
13.665796,5311.544,0.89458704
14.367219,5312.7686,0.9925205
15.467115,5313.9907,0.96656203
14.054618,5315.216,1.014592
14.08051,5316.4385,1.0431038
14.290897,5317.6616,1.0180783
15.715984,5318.8877,0.950068
16.041573,5320.112,0.99299794
14.93212,5321.3384,1.0695233
13.670673,5322.563,1.0360528
12.96016,5323.79,1.0243776
13.032847,5325.0146,1.0887552
13.38164,5326.2397,1.0748888
10.553542,5327.4683,1.0334946
12.091106,5328.6934,0.98249286
13.083961,5329.9224,1.0282487
12.935969,5331.1484,1.0769788
13.528539,5332.378,1.0475166
13.766084,5333.6045,0.9643711
13.055844,5334.8315,1.0261407
14.676075,5336.0615,0.9932666
14.559286,5337.289,1.0191573
13.79116,5338.52,0.9737391
13.568196,5339.748,0.9412781
14.253253,5340.979,1.0011418
14.94234,5342.208,0.96720004
13.447646,5343.437,0.8491617
16.03205,5344.6694,0.84895366
14.164544,5345.8984,0.9712751
13.686322,5347.132,1.1263813
14.505234,5348.3613,1.079627
13.2973795,5349.595,1.1244029
13.448817,5350.8257,1.1241297
13.73763,5352.0566,1.115079
15.019612,5353.2905,0.9717884
13.6867,5354.5225,1.0081178
13.945059,5355.7573,1.0043516
14.737887,5356.9893,1.0229884
14.5140505,5358.2246,1.074935
16.018082,5359.457,1.0043682
15.461359,5360.6904,1.002261
15.396001,5361.926,0.9643104
13.616617,5363.1597,1.0045602
15.791073,5364.3965,0.96358424
14.500148,5365.6304,1.0189179
11.9578,5366.8677,1.0776939
14.532919,5368.1025,0.98322487
13.360779,5369.3374,1.0488589
14.334407,5370.5757,1.0135609
13.858855,5371.811,0.9469485
14.010407,5373.05,0.9174056
14.541474,5374.2856,0.93222505
15.519314,5375.525,0.86925894
13.364154,5376.7617,0.9125802
13.075401,5377.999,0.9295611
14.085955,5379.239,0.9811847
14.573091,5380.476,0.8849149
12.964176,5381.7173,0.8526889
14.038792,5382.955,0.77650535
16.300707,5384.1963,0.76653624
14.457924,5385.435,0.88708115
12.623152,5386.674,0.9529744
14.203303,5387.916,0.9573341
15.653629,5389.1553,0.9474016
13.63449,5390.398,1.0507516
13.441005,5391.638,1.0549737
13.127112,5392.8813,0.97810584
13.927915,5394.122,0.9017399
15.561275,5395.366,0.8775583
13.520032,5396.6074,0.95717615
12.654598,5397.8486,1.0061241
15.058955,5399.0938,0.8949371
14.304554,5400.336,0.89339256
12.890618,5401.581,0.86575836
13.243367,5402.8237,0.8774201
13.313062,5404.0693,0.8530086
11.771189,5405.3125,0.875345
13.742479,5406.556,0.78591985
11.885695,5407.8027,0.52970237
10.411859,5409.047,0.6634632
12.341722,5410.2944,1.028182
14.009445,5411.539,0.9116281
15.358774,5412.787,0.86988145
14.619917,5414.0317,0.9176877
14.083411,5415.278,0.95809805
14.018898,5416.5264,0.9129975
13.6513,5417.7725,0.8955322
15.515189,5419.0215,0.87612736
15.154746,5420.268,0.87708724
14.599964,5421.518,0.8460676
14.3871155,5422.765,0.86048967
13.412825,5424.0127,0.88745075
15.67351,5425.2637,0.8841902
15.685304,5426.5117,0.8132374
15.556562,5427.763,0.8320306
15.883561,5429.0117,0.8436916
14.378973,5430.2637,0.8973209
14.244613,5431.5127,0.8598436
15.514122,5432.762,0.82459104
13.1109705,5434.015,0.94114643
14.219768,5435.265,0.9532327
15.005165,5436.5186,0.9424627
13.813098,5437.769,0.9459017
14.462117,5439.023,0.88792646
14.166093,5440.2744,0.8885679
13.528049,5441.526,0.9811551
14.62749,5442.781,0.99452144
15.384203,5444.0327,0.96674633
15.406438,5445.2886,0.97461146
14.3847,5446.541,1.0112196
13.659818,5447.797,1.0117713
14.177936,5449.05,0.96455353
15.373125,5450.3037,0.85020775
13.083973,5451.5605,0.89546835
14.727968,5452.8145,0.9175086
14.269635,5454.072,1.0123844
13.398802,5455.3267,1.0802454
14.491199,5456.585,1.0479016
14.545555,5457.84,0.7321433
14.797702,5459.0957,0.75206095
14.998713,5460.354,0.75728136
13.068891,5461.6104,0.77561957
13.879509,5462.87,0.7714062
14.3378,5464.1265,0.74132645
12.493079,5465.3867,0.7839018
14.693378,5466.644,1.0019678
15.15803,5467.902,0.98572356
12.976789,5469.1626,1.079767
12.707078,5470.421,1.0164033
14.659213,5471.682,0.87077796
13.265576,5472.941,0.8043765
12.360941,5474.2026,0.7517746
12.07595,5475.4624,0.7663091
11.859959,5476.7217,0.91611665
12.408471,5477.985,1.0013399
14.813127,5479.245,0.9506467
12.980618,5480.5083,1.0410866
14.769331,5481.769,1.0650074
13.944682,5483.033,1.1740172
12.926169,5484.295,1.1676818
15.449859,5485.556,1.0592993
14.82651,5486.8213,1.1295364
13.256995,5488.084,1.2260944
15.087992,5489.349,1.1188203
15.619737,5490.612,1.0834365
14.015676,5491.878,1.1387535
13.7314205,5493.1416,0.90977967
12.097622,5494.408,0.42135963
13.503103,5495.672,0.19006449
14.148413,5496.9365,0.22851963
14.024155,5498.204,0.49875924
14.770043,5499.469,0.65046495
14.693212,5500.7373,0.40058443
13.8871155,5502.0024,0.299226
14.510642,5503.271,0.44122836
14.328915,5504.5376,0.82136995
15.023687,5505.8037,1.1565564
15.404425,5507.073,1.2352049
15.186795,5508.34,1.2513961
14.2264805,5509.6104,1.2411529
12.07864,5510.8774,1.3220276
12.908885,5512.1484,1.357129
15.525968,5513.4165,1.3450572
14.584329,5514.685,1.4134352
12.834089,5515.9565,1.4174604
13.690037,5517.2256,1.2863115
14.589121,5518.4976,1.1151786
13.40476,5519.767,1.0694547
17.13615,5521.0405,1.1045799
14.045338,5522.31,1.1962655
13.483861,5523.5806,1.2385141
14.803469,5524.854,1.2795562
13.696944,5526.1255,1.2716101
13.359516,5527.3994,1.0939838
14.113841,5528.6714,1.024189
11.857362,5529.9463,1.2001681
13.495845,5531.2188,1.3262991
14.489504,5532.4907,1.321319
12.72354,5533.7666,1.311597
14.671679,5535.0396,1.0977207
13.629185,5536.316,0.9049956
15.454201,5537.59,0.9115407
15.216813,5538.866,1.0888897
13.91825,5540.141,1.2486913
14.046021,5541.4155,1.2737384
13.940436,5542.693,1.2751225
12.300289,5543.9683,1.3328937
13.189287,5545.2466,1.3205613
14.830869,5546.5225,1.2262214
14.774489,5547.802,1.155484
13.863952,5549.0776,1.1673542
15.327063,5550.354,1.2464437
14.509467,5551.6343,1.3302655
13.546465,5552.911,1.184437
14.699569,5554.192,0.9823381
15.338355,5555.469,0.86648786
15.069607,5556.7505,0.99105334
14.5187,5558.029,1.1396089
14.206031,5559.3076,1.2843169
15.640332,5560.5894,1.2701316
14.514145,5561.8687,1.3601967
13.889016,5563.151,1.361546
14.996903,5564.431,1.2625723
14.458431,5565.7144,1.2897121
14.414833,5566.9946,1.4629711
12.621521,5568.275,1.5000284
12.606587,5569.559,1.465402
13.468705,5570.8403,1.2654049
13.906311,5572.125,1.1965959
15.441854,5573.407,1.15747
15.784057,5574.692,1.1916407
14.450038,5575.9746,1.2591255
13.810722,5577.2573,1.2018933
16.554533,5578.5435,1.0078744
16.200266,5579.827,1.104953
15.67611,5581.1133,1.2832656
14.605236,5582.3975,1.3439933
14.049975,5583.6846,1.5014253
13.5988655,5584.969,1.5135641
13.864033,5586.2544,1.4591026
14.198911,5587.5425,1.3598223
14.125974,5588.8276,1.2945698
14.186761,5590.116,1.3330098
12.62212,5591.4023,1.4185553
13.362458,5592.692,1.3762076
14.453635,5593.9785,1.2657422
14.454718,5595.2686,1.2769165
15.100332,5596.555,1.3291694
13.934774,5597.8433,1.4736173
13.874976,5599.134,1.563035
13.213304,5600.422,1.4616584
13.511478,5601.7134,1.3006442
14.335052,5603.002,1.2949743
14.011894,5604.294,1.3535669
14.700884,5605.5835,1.4516244
13.878255,5606.873,1.5633037
14.23345,5608.1655,1.4373636
14.8738165,5609.456,1.4203533
15.435507,5610.7495,1.4165043
14.293825,5612.04,1.5594754
14.26628,5613.3345,1.6003394
14.938005,5614.6255,1.5630448
14.739633,5615.9175,1.5312465
14.981306,5617.2124,1.5578413
15.220623,5618.505,1.4673616
14.831587,5619.8003,1.4553313
14.819108,5621.0933,1.4975969
14.329062,5622.389,1.5077642
14.305041,5623.6826,1.4720138
13.655989,5624.9766,1.4379601
15.310784,5626.274,1.4026607
14.577217,5627.568,1.4070145
13.768718,5628.8657,1.4209064
14.187081,5630.1606,1.4742782
13.766599,5631.4585,1.5057741
12.801324,5632.754,1.6465093
13.049787,5634.05,1.6437545
13.530676,5635.349,1.5600966
13.713872,5636.6455,1.480078
15.436117,5637.9453,1.4197644
14.164988,5639.242,1.4669684
14.278077,5640.543,1.5456103
14.054229,5641.8403,1.6039577
13.274726,5643.138,1.6256094
14.132081,5644.4395,1.4491897
13.918944,5645.7383,1.3540866
14.980719,5647.04,1.3564284
14.959289,5648.3394,1.4787416
14.79724,5649.6416,1.5479827
16.079481,5650.9414,1.5630438
14.917037,5652.241,1.63495
13.748564,5653.5444,1.691631
13.79323,5654.845,1.69245
14.440796,5656.1494,1.6370641
15.42732,5657.4507,1.5657728
12.654813,5658.7554,1.7674232
13.448273,5660.057,1.666384
14.271632,5661.359,1.5856006
13.996037,5662.664,1.5569983
14.161089,5663.967,1.600525
14.548677,5665.2734,1.638946
14.61727,5666.5767,1.6227889
14.577313,5667.8833,1.6386362
14.358246,5669.187,1.6925812
13.555727,5670.491,1.7686346
14.15606,5671.799,1.7540979
15.3357725,5673.104,1.7314303
15.997982,5674.412,1.6864369
15.072627,5675.7173,1.7524865
15.115978,5677.0264,1.7526513
14.8802185,5678.332,1.7865111
14.898774,5679.6387,1.8164977
14.188536,5680.948,1.8498665
14.084006,5682.255,1.7834088
15.26417,5683.5654,1.5714555
14.682177,5684.8726,1.5601686
14.777034,5686.1836,1.6363289
14.601287,5687.4917,1.7574219
14.290103,5688.803,1.7589853
13.749492,5690.112,1.7126348
13.003591,5691.421,1.7774504
13.853637,5692.7334,1.789153
14.11713,5694.043,1.8386009
15.391307,5695.356,1.7474635
15.157155,5696.666,1.8799556
14.417539,5697.98,1.9491526
15.497503,5699.2905,1.9724371
15.3397255,5700.6016,1.9602463
13.263231,5701.9165,2.0185637
14.884122,5703.228,1.8543401
14.1022,5704.543,1.8860947
13.977852,5705.8555,1.9489487
13.328542,5707.1714,1.999181
13.960232,5708.4844,1.9496882
13.687306,5709.7974,2.013291
13.825463,5711.1143,2.0745296
13.827717,5712.4277,2.1144872
13.740549,5713.745,2.119519
14.406745,5715.06,2.0770054
15.065268,5716.3774,1.9594775
14.746389,5717.6924,1.8245934
14.743223,5719.0083,1.7936369
14.826458,5720.3267,1.8734583
15.64402,5721.6426,1.8277252
14.243584,5722.9624,1.8409028
14.795515,5724.279,1.55785
15.858942,5725.5986,1.4821528
15.851173,5726.916,1.5048751
15.325805,5728.2334,1.6027086
15.91597,5729.554,1.6542847
15.027443,5730.8726,1.6066874
15.631551,5732.194,1.4560964
16.999071,5733.5127,1.301289
15.2962,5734.8345,1.4433895
14.32767,5736.1543,1.7334931
14.129138,5737.4736,1.8322939
14.698723,5738.7964,1.7757108
15.592947,5740.117,1.7367537
14.787889,5741.441,1.7372786
14.65545,5742.761,1.7514509
15.2616205,5744.086,1.6911881
14.482312,5745.407,1.6539274
15.746621,5746.7285,1.5243933
15.127335,5748.054,1.5248877
14.421767,5749.3765,1.5822774
14.820643,5750.702,1.6556499
13.773678,5752.0254,1.7938759
14.842241,5753.351,1.7097845
16.003078,5754.675,1.5918134
13.9751005,5755.999,1.641348
15.5362,5757.326,1.472094
15.390693,5758.6504,1.385955
14.918221,5759.9785,1.4891545
14.6663685,5761.3037,1.6325467
16.050537,5762.632,1.562846
15.040082,5763.958,1.6096352
14.360464,5765.284,1.6894659
15.237088,5766.6133,1.7266576
15.846813,5767.94,1.6810855
15.384724,5769.27,1.6046925
15.044295,5770.597,1.5054526
15.820988,5771.9277,1.499339
15.096116,5773.256,1.703678
15.7058325,5774.584,1.7086766
14.7783575,5775.9155,1.7375832
15.886014,5777.244,1.5640222
14.659681,5778.5767,1.5888379
14.810964,5779.906,1.6267964
14.16563,5781.2383,1.7343422
15.3048,5782.5684,1.7150342
14.5522995,5783.899,1.8072094
13.427233,5785.233,1.8299562
14.236354,5786.5635,1.6710205
14.0833645,5787.898,1.5573179
14.450827,5789.2295,1.5001765
13.989234,5790.5645,1.6898828
13.992432,5791.8965,1.8004969
15.31028,5793.232,1.7802179
14.833639,5794.5645,1.7153904
14.19114,5795.898,1.6588367
15.874002,5797.2344,1.4640154
15.475503,5798.568,1.4192029
15.961148,5799.905,1.3768352
16.659328,5801.2397,1.4517164
15.089757,5802.5767,1.6087191
14.292968,5803.912,1.721231
15.786092,5805.247,1.6219839
15.648003,5806.586,1.5884145
14.877273,5807.922,1.6778007
15.391837,5809.2607,1.7474403
15.271137,5810.597,1.7404543
15.446953,5811.937,1.7904663
15.019465,5813.2744,1.9627769
15.231644,5814.612,1.9173639
14.460926,5815.952,1.7703913
13.490607,5817.2905,1.4554311
15.124456,5818.632,1.206616
15.193022,5819.97,1.2247473
14.427326,5821.3125,1.4574981
15.11031,5822.652,1.6166474
15.557676,5823.991,1.5947673
15.106555,5825.3345,1.5902264
14.774832,5826.6743,1.6369475
15.977884,5828.018,1.6205487
15.85555,5829.3584,1.7516178
15.723955,5830.7026,1.8818749
14.330755,5832.0444,2.005308
14.882312,5833.3857,1.8386242
15.088103,5834.731,2.012213
14.944176,5836.073,2.0135396
15.536077,5837.4194,1.5617689
15.267526,5838.762,1.152644
14.365973,5840.1084,1.203299
14.270767,5841.4517,1.5751508
14.776762,5842.7954,1.864359
15.439961,5844.143,1.8174877
15.502591,5845.4873,1.7755705
13.973725,5846.8354,1.7755711
15.490444,5848.1807,1.7296329
15.728668,5849.5293,1.8995476
14.38216,5850.8745,2.0936222
14.332346,5852.2207,2.2046096
15.940228,5853.5703,2.1181004
16.237904,5854.917,1.9050102
14.856582,5856.267,1.7108217
15.272444,5857.6143,1.656384
15.6135025,5858.965,1.8752246
14.583312,5860.313,2.1969633
14.739296,5861.661,2.278207
14.910888,5863.0127,2.2106626
14.38465,5864.3613,2.159423
15.499967,5865.714,1.7818866
12.598264,5867.0635,1.6686893
17.107828,5868.416,1.5325197
15.112522,5869.766,2.0156822
16.970697,5871.116,2.0320933
16.81286,5872.47,2.1827197
16.259146,5873.8213,2.1956472
15.053426,5875.176,1.9189919
16.41504,5876.5273,1.5711389
14.37017,5877.8823,1.2539053
13.92009,5879.235,1.0141513
16.08864,5880.5874,1.2183601
15.55252,5881.9434,1.772038
14.778881,5883.2964,1.8574108
14.744551,5884.653,1.4615393
13.932075,5886.007,1.460003
13.469791,5887.3643,1.7914939
12.350023,5888.7183,2.3053827
11.636097,5890.073,2.7204347
11.869423,5891.431,2.828743
10.574863,5892.7866,3.0276713
11.162384,5894.1455,3.0370612
12.06292,5895.5015,2.8613803
11.346654,5896.861,2.4404433
10.974703,5898.2173,2.150669
12.365453,5899.5776,2.0954456
13.36729,5900.935,2.1252556
13.789059,5902.2925,2.1686513
14.727204,5903.6533,1.9601915
13.092704,5905.0117,1.8830564
13.775519,5906.373,1.5207227
15.990625,5907.732,1.3911955
14.371123,5909.094,1.8711337
16.15093,5910.4536,2.133614
14.933432,5911.8135,1.6395239
14.864733,5913.177,1.6331035
14.978861,5914.5366,2.2723303
14.447308,5915.901,2.251575
14.217284,5917.2617,2.2304401
14.842902,5918.626,2.1086414
14.997642,5919.988,2.143133
14.345375,5921.3496,2.1992033
14.136488,5922.7153,2.1706507
14.657375,5924.0776,1.9896222
15.312347,5925.444,1.9530655
15.548727,5926.807,2.003003
15.2277,5928.1733,2.1632605
15.730608,5929.537,1.9977521
13.082595,5930.9014,1.7209435
14.693765,5932.269,1.6712883
14.286546,5933.634,2.0496554
14.588912,5935.002,2.1980836
15.210743,5936.3677,2.0417016
15.738321,5937.7363,1.8432804
14.443002,5939.1025,1.9161196
13.737544,5940.4683,1.9483466
14.591351,5941.8384,1.9321584
14.930101,5943.2056,1.9902496
14.717946,5944.5757,2.1667018
14.761897,5945.9434,2.1522079
15.46894,5947.3145,2.0421612
15.059526,5948.6826,2.1740506
15.335804,5950.0513,2.27144
14.929397,5951.4233,2.1327722
16.311213,5952.7925,1.8545953
15.692981,5954.165,1.8579403
15.692236,5955.5347,2.1816103
13.895317,5956.908,2.3219173
14.503732,5958.279,2.0614808
16.197365,5959.6494,1.7660791
15.691581,5961.0234,1.8336197
15.147562,5962.395,2.0830853
15.984441,5963.7695,2.203993
15.312175,5965.1416,2.27037
13.91096,5966.517,2.4279726
15.571142,5967.8896,2.3165476
16.224949,5969.2627,2.2418673
15.197045,5970.639,2.332586
15.055427,5972.0127,2.4125257
14.551706,5973.39,2.4079099
15.127881,5974.764,2.3533123
14.833647,5976.142,2.466686
13.489768,5977.5166,2.6457882
14.405724,5978.892,2.524244
15.721138,5980.2705,2.3515394
14.970588,5981.6465,2.357758
14.628382,5983.0254,2.360703
13.975707,5984.4023,2.4357631
13.949662,5985.7817,2.4569504
15.514349,5987.1587,2.3362262
14.543325,5988.536,2.313294
13.998542,5989.9175,2.2680619
14.230604,5991.2954,2.2054417
15.047323,5992.677,2.2602618
15.498067,5994.0557,2.3113759
16.168013,5995.4375,2.254265
15.032746,5996.817,2.3951151
15.667139,5998.197,2.409655
15.198115,5999.5796,1.7299579
14.753292,6000.9595,1.7802942
14.015962,6002.3433,2.6186852
14.688898,6003.7246,2.6571796
14.624201,6005.109,2.6315691
14.34735,6006.49,2.4575558
14.733782,6007.8755,2.2146556
14.785239,6009.2573,2.2818024
15.025847,6010.64,2.4651415
15.061005,6012.026,2.485389
14.987322,6013.409,2.3710444
15.221775,6014.7954,2.2188914
15.419558,6016.179,2.2429824
15.101535,6017.567,2.371483
14.604065,6018.951,2.47173
14.0628,6020.336,2.4813182
14.628804,6021.724,2.3307922
15.567558,6023.1094,2.2696664
15.840543,6024.498,2.4414163
14.863593,6025.8843,2.529864
14.217889,6027.2734,2.55246
14.897361,6028.66,2.417592
15.892035,6030.0474,2.1542735
15.7805805,6031.438,1.8689907
15.015007,6032.825,1.5281246
15.220447,6034.2163,1.3535335
15.123869,6035.6045,1.5257897
13.620345,6036.996,1.8456028
16.512001,6038.3853,1.7019256
16.544565,6039.7744,1.8976536
15.168701,6041.167,2.3404076
15.707204,6042.5566,2.3153245
15.498785,6043.95,2.1494017
19.364649,6045.341,1.8830177
15.7362585,6046.7344,2.3430753
14.823013,6048.1255,2.6025147
14.473453,6049.517,2.6421733
14.816306,6050.912,2.5848742
15.796506,6052.3037,2.4125776
15.065316,6053.6997,2.3772526
15.39876,6055.0923,2.254979
15.884647,6056.489,2.2081733
14.211599,6057.882,2.318336
14.977121,6059.2754,2.4677875
14.504863,6060.673,2.520553
16.358114,6062.0674,1.845541
16.24331,6063.4653,1.2939074
16.01921,6064.86,1.378934
13.342803,6066.2583,1.8358474
16.146189,6067.654,1.9190736
14.102487,6069.0493,1.969559
15.363791,6070.449,1.9054292
16.614315,6071.8457,1.9912677
15.5408,6073.246,2.2769651
15.912677,6074.643,2.3425725
16.508442,6076.044,2.3369324
16.100016,6077.442,2.149829
15.781854,6078.84,1.9741688
15.736969,6080.2417,1.9057187
15.900133,6081.64,2.0431747
15.927452,6083.0425,2.1731758
15.300069,6084.442,2.3190188
15.447146,6085.845,2.145573
14.244599,6087.245,2.2274756
15.486095,6088.6455,2.1854866
15.163583,6090.05,2.364191
15.412924,6091.4507,2.4072843
15.330907,6092.855,2.4123998
15.582044,6094.257,2.0623438
16.035616,6095.662,1.5442042
16.611822,6097.0645,1.4280524
14.876648,6098.4673,1.9492121
15.154688,6099.8735,2.2978263
15.337239,6101.277,2.4382021
14.7867985,6102.684,2.4571314
14.524385,6104.088,2.3825457
14.500713,6105.495,2.1743093
14.743335,6106.8994,1.9429955
14.890885,6108.3047,1.9535797
15.132609,6109.7134,2.1703577
14.476812,6111.1187,2.122358
15.557499,6112.528,1.9749483
15.005996,6113.934,1.6690603
14.478769,6115.344,1.4859455
17.513386,6116.7505,1.3399625
14.468309,6118.1616,1.9000117
15.708183,6119.569,2.1599123
15.272528,6120.9766,2.2404652
14.63554,6122.388,2.234
15.239239,6123.7964,2.1603355
15.341081,6125.2085,2.1732697
14.977981,6126.6177,2.2661984
14.624568,6128.0303,2.055136
15.414659,6129.44,1.7919059
15.970597,6130.85,1.8777037
14.883971,6132.264,2.2888906
14.040717,6133.675,2.5038319
14.1583605,6135.0894,2.2759395
15.04932,6136.5005,1.6973003
15.825218,6137.9155,1.3505359
16.119667,6139.3276,1.5732476
15.454493,6140.74,2.1000438
14.584866,6142.156,2.208028
15.915254,6143.569,2.101182
15.362516,6144.986,2.3905826
15.468163,6146.3994,2.4350085
15.545136,6147.817,2.410834
14.129255,6149.2314,2.488743
15.57208,6150.6455,2.3994646
14.558546,6152.064,2.4679701
14.438193,6153.479,2.3040464
15.356153,6154.898,2.107662
15.656573,6156.3145,2.1607919
15.150685,6157.7334,2.3681734
14.8479395,6159.1504,2.5454712
14.4272,6160.5674,2.320207
13.2921505,6161.988,2.028217
14.367113,6163.406,1.8146054
13.547523,6164.8267,2.0949097
13.305797,6166.2446,2.4278638
14.253858,6167.667,2.4700215
13.73962,6169.0854,2.754119
14.255215,6170.505,2.5619318
14.464209,6171.928,2.530122
13.439857,6173.3477,2.7245698
14.301972,6174.7715,2.643815
14.748961,6176.1914,2.597622
14.494974,6177.6157,2.6665864
14.268991,6179.037,2.7635374
14.249059,6180.4585,2.7912128
15.43938,6181.884,2.6489966
15.059973,6183.306,2.511568
14.811496,6184.732,2.4644392
13.899233,6186.155,1.6945955
12.6517,6187.581,1.7390327
14.071908,6189.0044,2.6217604
15.156448,6190.428,2.415701
15.204746,6191.856,2.432084
14.659941,6193.2803,2.6355712
14.464098,6194.708,2.7414253
13.630414,6196.1333,2.833947
14.173774,6197.5625,2.8204937
15.290303,6198.9883,2.7260687
14.921311,6200.414,2.7017448
14.753387,6201.844,2.4856443
14.673839,6203.2705,2.583738
13.700978,6204.701,2.9306073
14.685298,6206.1284,2.867683
14.809702,6207.5596,2.9121654
14.108439,6208.988,3.0192277
14.322084,6210.416,2.908911
14.486285,6211.848,2.9355385
15.095376,6213.2773,2.8060267
14.87578,6214.71,2.7749848
14.118441,6216.1396,2.9407005
13.945568,6217.573,2.9481075
13.983163,6219.0034,3.0067549
14.256154,6220.434,2.9340332
13.467593,6221.868,3.0128317
12.965907,6223.3,3.147538
13.0277195,6224.735,3.2154565
14.450446,6226.167,2.97898
14.57945,6227.6025,2.9360294
13.743773,6229.035,3.0341299
13.926542,6230.4717,2.7912705
13.14823,6231.905,2.9360437
13.864564,6233.3384,3.044683
13.32481,6234.776,3.3088768
15.011351,6236.2104,2.9180872
15.398732,6237.6484,2.6201003
14.301349,6239.083,2.774077
13.890258,6240.522,2.7928257
13.759562,6241.9575,2.9243877
14.390268,6243.3936,2.8887205
14.374443,6244.8335,3.0586674
13.573834,6246.2695,3.2326794
13.977537,6247.7104,3.0949552
14.258025,6249.1475,3.0288842
13.879368,6250.589,3.0004184
14.253861,6252.0264,2.9635139
14.161287,6253.465,3.0537736
14.723646,6254.9067,2.9847877
13.214546,6256.3457,2.9838371
12.986294,6257.7886,2.8108351
13.761955,6259.228,2.768883
13.187982,6260.6714,2.8934698
13.869768,6262.112,2.825711
14.897284,6263.5522,2.7789054
14.169392,6264.9966,2.984135
14.2516165,6266.438,3.0392663
14.712197,6267.883,2.917225
14.162478,6269.3247,2.9811883
15.374802,6270.7705,2.8192265
15.361877,6272.2134,2.8052182
14.241361,6273.656,3.0051112
14.56929,6275.1025,3.0159683
14.236822,6276.5464,3.0667536
15.073401,6277.9937,2.9308746
15.148266,6279.438,2.8898714
14.370475,6280.886,2.9539247
14.99261,6282.331,2.9219635
14.975491,6283.7764,2.919872
14.876291,6285.225,2.8415833
14.377076,6286.671,2.8230364
16.193651,6288.1206,2.5814214
15.673797,6289.5674,2.6212459
15.62124,6291.0176,2.6951718
15.811773,6292.465,2.6918597
15.021039,6293.9126,2.708857
15.208474,6295.364,2.661082
16.872261,6296.812,2.4577074
17.53023,6298.264,2.4085274
18.112743,6299.713,2.3735588
17.766363,6301.1655,2.400712
18.09266,6302.615,2.4172142
17.260069,6304.0654,2.3987162
17.94666,6305.5186,2.2571898
