flux,wavelength,var
41.751522,4517.491,0.29121813
42.72959,4518.533,0.28813526
41.631832,4519.5728,0.30198196
39.769386,4520.613,0.32673743
36.920506,4521.6553,0.35060686
38.421986,4522.6953,0.3413938
34.792557,4523.738,0.35285467
40.161324,4524.779,0.31587723
41.795284,4525.8223,0.30560252
33.505943,4526.864,0.36359575
39.127014,4527.905,0.3336237
36.721127,4528.9487,0.35342622
36.92544,4529.9907,0.3531902
39.189285,4531.0356,0.3407519
39.756172,4532.0776,0.33985394
37.867973,4533.123,0.35110077
35.153297,4534.166,0.37224033
39.055702,4535.2085,0.350349
38.57336,4536.2544,0.34223002
39.129475,4537.2983,0.33670062
42.611008,4538.344,0.3248932
40.249233,4539.3887,0.34048975
41.0139,4540.4355,0.33341587
42.30546,4541.4795,0.32186007
40.520008,4542.5244,0.33277455
40.9528,4543.572,0.33321452
37.87256,4544.617,0.34598604
37.21321,4545.665,0.34646463
41.639942,4546.711,0.3211811
40.294907,4547.76,0.320983
40.68449,4548.8057,0.32609636
36.456257,4549.855,0.362638
38.211384,4550.9014,0.34750003
40.69757,4551.948,0.32889625
39.40958,4552.998,0.33945885
34.620056,4554.0454,0.3525933
35.724037,4555.095,0.35210872
36.87787,4556.143,0.34875754
36.604538,4557.194,0.35878277
38.38218,4558.242,0.3446628
37.78207,4559.291,0.33809987
39.320858,4560.3423,0.31343624
42.5503,4561.3916,0.29674205
40.944595,4562.4434,0.32190678
38.991993,4563.4927,0.33858573
41.198322,4564.545,0.31158006
39.100586,4565.595,0.32599053
39.367115,4566.6455,0.32990655
42.442024,4567.6987,0.31960768
39.896477,4568.7495,0.3323911
40.412197,4569.8027,0.317872
37.413544,4570.854,0.3206816
39.95663,4571.9087,0.31246054
35.895138,4572.96,0.34989727
37.297394,4574.0117,0.3598204
38.910152,4575.0664,0.35269064
38.18301,4576.1196,0.35346186
38.616127,4577.175,0.34550208
40.990856,4578.2275,0.33163407
40.945946,4579.283,0.33615562
37.1366,4580.3364,0.35916346
40.291313,4581.3906,0.3363415
38.35775,4582.447,0.3484919
35.583958,4583.501,0.36723807
39.676598,4584.558,0.34540856
37.5468,4585.613,0.35777122
35.9852,4586.67,0.33864394
38.33974,4587.725,0.31002823
39.197754,4588.7803,0.320689
39.13287,4589.8384,0.33392593
39.01844,4590.8945,0.33533615
39.54717,4591.953,0.32097593
40.556614,4593.01,0.31991777
37.628075,4594.0684,0.34308472
39.068207,4595.126,0.347585
40.626854,4596.183,0.346441
39.59572,4597.2427,0.35026413
39.48365,4598.3003,0.35131305
39.10602,4599.3604,0.33897898
39.734566,4600.4185,0.3300229
40.488583,4601.4795,0.33196357
38.247227,4602.538,0.34248978
39.546993,4603.5967,0.34305865
39.918583,4604.6587,0.34371805
39.307583,4605.718,0.33763275
40.303383,4606.78,0.33142826
35.542637,4607.84,0.37091142
39.932095,4608.9023,0.35287377
39.9779,4609.9624,0.35545185
39.344097,4611.023,0.35672483
39.01268,4612.0864,0.35365337
41.63713,4613.1475,0.3402733
40.45057,4614.2114,0.34015563
41.21576,4615.2725,0.33263662
41.656273,4616.337,0.3342225
37.694923,4617.399,0.36312443
39.938637,4618.461,0.3595838
39.98985,4619.526,0.35858512
38.051197,4620.589,0.36622155
39.82927,4621.6543,0.35637328
37.677834,4622.718,0.37059268
40.057114,4623.783,0.35776457
41.10967,4624.847,0.34923226
40.779232,4625.911,0.33206648
39.81777,4626.9775,0.33868834
37.74077,4628.0425,0.36341053
38.04829,4629.11,0.3575616
41.432976,4630.1743,0.3275274
36.859177,4631.242,0.3406487
42.022293,4632.307,0.30606338
39.932697,4633.376,0.33096024
35.88166,4634.442,0.35499114
39.304405,4635.508,0.33919385
41.728355,4636.5767,0.32602453
39.59053,4637.643,0.3360372
37.431637,4638.713,0.35213524
38.881958,4639.78,0.36036113
39.80588,4640.85,0.36299038
38.841034,4641.9175,0.3631468
38.711765,4642.9854,0.3511171
38.108173,4644.0557,0.3492985
38.199398,4645.1245,0.35638842
40.457073,4646.1953,0.3536477
37.30957,4647.264,0.38324115
35.865707,4648.336,0.39837104
40.43005,4649.4053,0.36527935
37.567528,4650.475,0.3735357
39.05678,4651.5474,0.35190225
39.699955,4652.617,0.3385111
39.686665,4653.6904,0.34333998
41.801083,4654.7607,0.33616114
39.993908,4655.834,0.3542151
38.41973,4656.9053,0.35381734
37.046124,4657.9766,0.35436538
39.9653,4659.0503,0.33476123
40.27053,4660.1226,0.34136638
39.372818,4661.1973,0.3538704
42.36271,4662.2695,0.34975585
40.008686,4663.344,0.35710335
36.739326,4664.4175,0.36306587
40.880493,4665.49,0.3466927
40.907547,4666.566,0.3580387
36.139763,4667.6396,0.39474395
36.841534,4668.7163,0.38756862
37.539814,4669.79,0.36815864
37.042645,4670.867,0.36142862
39.858875,4671.9414,0.35348263
37.725983,4673.016,0.37688154
38.335438,4674.0938,0.3754873
41.1544,4675.169,0.346042
38.620277,4676.2476,0.3387159
40.871155,4677.323,0.3232081
39.060196,4678.402,0.35056707
37.225075,4679.478,0.25065544
44.623013,4680.554,0.10486996
38.270805,4681.634,0.12415315
36.63988,4682.7104,0.39605707
40.497776,4683.7905,0.36874875
39.877914,4684.868,0.35578245
38.76277,4685.948,0.35748166
39.89547,4687.0264,0.36311772
38.709362,4688.1045,0.37802967
39.608665,4689.1855,0.37923974
39.285133,4690.2646,0.3806683
39.524494,4691.346,0.3796266
40.209595,4692.4253,0.37604564
38.818626,4693.5073,0.37242645
37.337364,4694.5874,0.3791493
37.626064,4695.667,0.38587487
39.866947,4696.7495,0.37795213
38.093975,4697.83,0.3874071
40.106358,4698.9136,0.37604645
38.262398,4699.9946,0.380886
40.23414,4701.0786,0.36943603
37.59334,4702.16,0.38113612
38.81695,4703.241,0.3638321
37.457012,4704.326,0.37234914
37.222847,4705.408,0.38742378
38.77913,4706.4937,0.38245773
39.58568,4707.576,0.37696707
36.120888,4708.6616,0.39029285
41.806217,4709.745,0.34882918
40.684544,4710.8286,0.35425293
36.756805,4711.9146,0.3804532
39.829197,4712.9985,0.3700309
37.345074,4714.0854,0.3805249
36.113457,4715.17,0.37976852
37.99994,4716.2573,0.35566717
38.63482,4717.3423,0.33794418
37.088726,4718.4297,0.35861582
35.214054,4719.5156,0.39410198
36.82792,4720.6016,0.39879125
37.316826,4721.6895,0.38126627
37.470207,4722.776,0.35916814
40.878384,4723.8647,0.3326393
38.847374,4724.9517,0.35935333
39.673347,4726.0415,0.3778329
40.592678,4727.1284,0.36462682
39.34351,4728.2163,0.35918128
37.356766,4729.306,0.37157312
35.482746,4730.3945,0.40934238
36.02348,4731.485,0.40130934
39.028416,4732.5737,0.3770728
37.363003,4733.665,0.39265803
36.344376,4734.754,0.38457692
38.47155,4735.8433,0.35484746
37.64443,4736.935,0.3602501
34.744373,4738.025,0.3874293
38.69025,4739.117,0.37589446
37.124146,4740.208,0.38982302
37.844997,4741.301,0.38913283
39.116474,4742.391,0.3803439
37.81673,4743.4824,0.3926936
38.121975,4744.576,0.38846505
38.002113,4745.668,0.38774985
37.877983,4746.762,0.39020357
39.38086,4747.854,0.3852025
38.3815,4748.9487,0.38885784
39.207203,4750.0415,0.38012987
40.521515,4751.1343,0.3677017
38.436974,4752.2295,0.37497735
39.38837,4753.323,0.37211284
39.31476,4754.4194,0.3722739
39.627243,4755.5127,0.3705454
40.38925,4756.6094,0.3696103
38.182743,4757.7036,0.3804804
37.763084,4758.7983,0.3838099
39.135696,4759.896,0.37662807
36.144245,4760.9907,0.40217918
37.061954,4762.0884,0.38529423
38.887432,4763.184,0.35831013
37.94763,4764.282,0.3580619
36.29914,4765.3784,0.3730203
38.762943,4766.475,0.35712022
35.600956,4767.574,0.38570082
37.78986,4768.671,0.36822465
38.261116,4769.7705,0.35824353
37.873966,4770.8677,0.34978914
40.01703,4771.968,0.33181405
38.903034,4773.0654,0.34546345
37.331367,4774.1636,0.36780643
38.531788,4775.2646,0.3637718
37.65254,4776.363,0.3555506
38.018288,4777.4644,0.3324264
40.571228,4778.5635,0.31386182
39.001953,4779.6655,0.33194217
40.08425,4780.765,0.34280396
38.81047,4781.8647,0.3477071
36.60163,4782.968,0.36654
38.225346,4784.068,0.3707586
37.459846,4785.171,0.37482893
38.156227,4786.2715,0.36662725
38.873806,4787.3755,0.36431262
36.864403,4788.4766,0.36241147
37.436497,4789.578,0.34421998
36.33461,4790.683,0.3478491
35.91343,4791.785,0.35737547
35.803394,4792.8896,0.37707803
36.811253,4793.992,0.381097
37.02261,4795.098,0.3826932
39.726467,4796.201,0.36441863
36.271435,4797.3047,0.3892316
36.712463,4798.4106,0.3819173
38.50411,4799.5146,0.36061263
34.45722,4800.6216,0.3930893
35.25732,4801.726,0.40448785
37.433353,4802.833,0.38803574
36.769684,4803.938,0.38903385
37.69864,4805.046,0.3826021
40.388382,4806.151,0.36302873
39.86152,4807.257,0.37479225
36.959084,4808.365,0.40324703
34.814903,4809.471,0.41887662
38.422745,4810.5806,0.38910347
35.52565,4811.687,0.40577912
35.672028,4812.797,0.41357914
36.06416,4813.904,0.4138873
38.43456,4815.011,0.3972451
40.15927,4816.1216,0.3761189
38.454937,4817.2295,0.3793403
36.1485,4818.3403,0.39479643
37.399616,4819.4487,0.4032104
37.234318,4820.56,0.4140238
36.670406,4821.669,0.41486886
37.83913,4822.7783,0.40699434
35.65873,4823.89,0.42386484
34.895855,4825.0005,0.42292953
34.908913,4826.113,0.42016008
36.637455,4827.223,0.41081586
36.72022,4828.3364,0.4136209
36.24507,4829.447,0.421203
36.433075,4830.558,0.41994438
37.022564,4831.672,0.41618365
36.51877,4832.7837,0.40727648
37.799236,4833.898,0.37675577
37.54496,4835.01,0.3807592
35.57193,4836.125,0.41507134
38.54529,4837.2373,0.40238065
38.42963,4838.35,0.3945864
36.81566,4839.4663,0.4001247
34.62501,4840.579,0.4243902
35.639904,4841.6953,0.4314662
33.7959,4842.809,0.45866102
36.579475,4843.9263,0.42938247
36.94425,4845.0405,0.4229664
35.3231,4846.155,0.41138747
34.021774,4847.2725,0.41279644
35.21498,4848.3877,0.40681836
34.531097,4849.506,0.42901784
34.043446,4850.621,0.43769366
36.402187,4851.7397,0.42828986
32.40503,4852.856,0.46434006
32.295193,4853.972,0.47010624
32.586323,4855.0913,0.47582042
28.173283,4856.2085,0.50841045
29.105858,4857.3286,0.49306467
28.968334,4858.446,0.4741412
32.841923,4859.5664,0.39161032
76.23099,4860.684,0.21520703
151.76393,4861.8022,0.08885262
171.0058,4862.9233,0.07242488
102.95039,4864.042,0.15320118
41.68443,4865.1636,0.29613248
30.976858,4866.2827,0.36267963
30.717869,4867.4053,0.40338036
29.810953,4868.525,0.4660005
29.429356,4869.645,0.46332717
31.68992,4870.768,0.44349203
32.442436,4871.888,0.4233784
32.21791,4873.0117,0.42149895
32.61812,4874.133,0.40255442
34.353146,4875.2563,0.38171482
33.67023,4876.378,0.40347072
33.216236,4877.5,0.41133484
33.673317,4878.6245,0.39047602
32.795803,4879.747,0.45352593
34.95019,4880.8726,0.44906643
34.90883,4881.9956,0.44998503
33.407257,4883.1206,0.45755634
34.23788,4884.244,0.44558504
32.848064,4885.3677,0.4404999
33.682644,4886.4946,0.41785708
33.819626,4887.6187,0.42637387
33.24161,4888.7456,0.4561863
34.807354,4889.87,0.45822516
35.71407,4890.998,0.4548507
35.39868,4892.123,0.46073708
32.308514,4893.251,0.4915066
37.429264,4894.377,0.44134492
39.695015,4895.503,0.13232759
38.85866,4896.632,0.13480166
34.669678,4897.7583,0.4325344
37.455997,4898.887,0.42452478
35.40279,4900.0146,0.45123497
36.199142,4901.1445,0.44962135
38.628517,4902.272,0.43180123
35.712666,4903.4,0.46102986
34.513405,4904.5303,0.47073707
34.407635,4905.6587,0.4761736
36.00954,4906.79,0.45721957
37.31494,4907.919,0.44240642
38.435654,4909.051,0.4327818
36.299034,4910.1797,0.4541748
35.213192,4911.3096,0.45913625
33.90049,4912.442,0.46369147
34.523697,4913.5723,0.45669052
34.58893,4914.705,0.45293182
34.926395,4915.836,0.46103048
34.489807,4916.969,0.46886727
33.3334,4918.1006,0.46572927
33.75716,4919.232,0.46074477
32.51018,4920.366,0.47643816
31.672552,4921.4985,0.49062052
33.3268,4922.6333,0.46884274
34.61726,4923.7656,0.46740437
33.977783,4924.9014,0.47867292
33.33013,4926.034,0.49791953
35.09691,4927.167,0.47680566
35.23617,4928.3037,0.46462488
35.516857,4929.437,0.4488715
36.774105,4930.5737,0.43964237
35.180496,4931.7085,0.45763597
39.09871,4932.8457,0.4421308
35.312614,4933.98,0.466793
35.079044,4935.115,0.46027756
34.384243,4936.253,0.45498225
33.76547,4937.389,0.460885
36.147243,4938.5273,0.45293757
33.169006,4939.6636,0.49582446
35.818016,4940.8022,0.45526844
32.766693,4941.939,0.46325883
34.175945,4943.076,0.4318882
36.715607,4944.2163,0.3974258
35.563717,4945.3535,0.40270743
33.776608,4946.4937,0.4520596
33.64687,4947.632,0.4826088
34.76873,4948.7725,0.48007426
37.102016,4949.911,0.44047943
37.170624,4951.05,0.43180665
36.663406,4952.1914,0.44420406
37.81138,4953.3306,0.4321225
37.641914,4954.4727,0.42837867
36.39031,4955.6123,0.43939885
35.642796,4956.7554,0.4453048
37.682625,4957.8955,0.4312925
57.683006,4959.036,0.2928585
70.59207,4960.1797,0.23092893
62.38246,4961.321,0.26865953
42.01514,4962.465,0.40423438
36.512962,4963.6064,0.4487775
37.83783,4964.7515,0.43006304
37.40589,4965.8936,0.42986113
35.79111,4967.0356,0.4288919
36.263634,4968.181,0.43683818
32.928936,4969.3237,0.46442735
35.66489,4970.4697,0.4285286
34.74943,4971.6133,0.44086647
36.869534,4972.76,0.42910028
36.53973,4973.904,0.44095954
34.706024,4975.0483,0.46909806
33.729847,4976.1953,0.46069613
37.440247,4977.34,0.418276
35.137844,4978.488,0.43382716
34.855537,4979.6333,0.4547275
31.49717,4980.7812,0.4978284
36.134632,4981.9272,0.45940664
33.81671,4983.076,0.486168
30.78906,4984.222,0.52065134
34.5583,4985.369,0.4870813
37.769142,4986.5186,0.44706362
37.73762,4987.6655,0.43721923
36.207787,4988.816,0.4591406
35.666008,4989.964,0.47708222
34.2648,4991.1143,0.49348888
34.309887,4992.2627,0.4769016
34.820908,4993.4106,0.44431853
33.55406,4994.5625,0.44476718
35.58449,4995.7114,0.45681602
35.962788,4996.8633,0.4726586
33.194145,4998.013,0.48783794
35.658413,4999.1655,0.44451994
36.098404,5000.3154,0.43258515
36.116383,5001.466,0.45404527
34.397526,5002.619,0.49433437
34.071568,5003.77,0.4915517
37.16085,5004.924,0.42249843
58.95829,5006.075,0.27777818
112.20519,5007.2295,0.14296447
136.92403,5008.3813,0.102389395
95.64186,5009.5337,0.17420167
50.577103,5010.689,0.32694748
37.913822,5011.8413,0.42559856
36.03541,5012.997,0.45486963
33.567986,5014.1504,0.46705818
33.083797,5015.3066,0.46774867
36.111496,5016.461,0.46103525
38.179974,5017.6147,0.46270344
33.848362,5018.7715,0.50066835
30.906052,5019.926,0.522356
33.626293,5021.084,0.49149948
35.110874,5022.239,0.48579556
33.57007,5023.397,0.49451354
33.686672,5024.5522,0.4861655
34.95743,5025.7085,0.46191257
36.54074,5026.8677,0.452284
35.91239,5028.024,0.47393933
34.08189,5029.183,0.49649253
35.452686,5030.3403,0.48104444
34.228844,5031.5005,0.48337287
33.408714,5032.6577,0.4947269
33.53686,5033.8154,0.5028224
37.135082,5034.976,0.44365472
36.871593,5036.1343,0.3958143
34.853436,5037.296,0.4067507
33.255405,5038.4546,0.43515703
31.860783,5039.616,0.45976228
33.7557,5040.776,0.4764586
32.28456,5041.9355,0.5021395
31.121553,5043.098,0.5100573
31.289953,5044.2583,0.51428986
35.96297,5045.422,0.47001177
36.025776,5046.5825,0.47055793
36.167557,5047.746,0.48749107
36.041676,5048.907,0.49696013
34.373898,5050.069,0.5109788
31.783218,5051.2334,0.52002275
32.53028,5052.395,0.5184089
34.33919,5053.56,0.5064474
34.12961,5054.7227,0.5083817
36.276848,5055.8887,0.49410316
36.634315,5057.052,0.48409802
35.02978,5058.215,0.49948168
35.687775,5059.3813,0.491619
35.91621,5060.5454,0.49108067
34.61474,5061.712,0.49907053
34.82636,5062.8765,0.49508584
36.09811,5064.044,0.48573455
34.992424,5065.209,0.49478343
32.153427,5066.3745,0.52363545
35.388702,5067.5425,0.5022338
34.935486,5068.7085,0.49781063
31.739258,5069.8774,0.51925707
33.907833,5071.044,0.5040877
34.220272,5072.213,0.5005377
33.107143,5073.38,0.5199124
33.02482,5074.55,0.54058045
31.31,5075.717,0.5550161
32.648094,5076.885,0.5213286
34.4695,5078.0557,0.4529478
33.88775,5079.2236,0.44274575
32.5051,5080.395,0.47478056
32.201363,5081.564,0.49108222
33.837254,5082.7354,0.48276335
32.508064,5083.905,0.49248403
31.77201,5085.074,0.5059918
31.837475,5086.247,0.5161463
34.985897,5087.417,0.5001911
34.969955,5088.5903,0.4994498
33.603817,5089.7607,0.5145556
34.130466,5090.9346,0.51176846
34.769253,5092.1055,0.50328296
36.960896,5093.277,0.47307462
38.328106,5094.451,0.44674653
34.90522,5095.6235,0.475455
34.945732,5096.7983,0.5058628
35.743664,5097.971,0.5022862
32.452652,5099.1465,0.51904833
33.012604,5100.32,0.49307957
32.595547,5101.493,0.49778134
34.058678,5102.6694,0.5051767
33.29075,5103.8433,0.51570314
33.690613,5105.02,0.50983196
34.181946,5106.1943,0.4999459
35.619644,5107.372,0.4948002
33.80982,5108.547,0.52686816
32.464966,5109.722,0.54731244
34.059425,5110.901,0.5283808
34.48515,5112.076,0.51285386
34.4687,5113.255,0.4982481
34.425285,5114.431,0.48023024
34.665962,5115.611,0.47157484
34.36675,5116.7876,0.4808693
34.838425,5117.965,0.49239928
35.313522,5119.145,0.48213863
34.692463,5120.3223,0.4824511
35.549366,5121.5034,0.4693698
33.932373,5122.6816,0.4856303
31.762304,5123.863,0.5214547
31.350153,5125.0415,0.54791087
32.91911,5126.2207,0.54534334
32.02584,5127.4023,0.55156237
33.208,5128.582,0.54243964
34.139404,5129.7646,0.52506596
34.784927,5130.945,0.5229514
32.54136,5132.128,0.54893523
33.195026,5133.309,0.5377267
34.53867,5134.4897,0.51335216
32.942772,5135.674,0.50470054
34.795197,5136.8555,0.4867727
33.493954,5138.0396,0.5059192
30.021559,5139.222,0.5332613
29.975555,5140.4067,0.52686167
32.38306,5141.5894,0.50528276
32.32962,5142.772,0.5282214
30.90772,5143.958,0.56751305
34.274124,5145.141,0.53902537
35.635845,5146.328,0.5176022
33.100235,5147.5117,0.53933966
31.653715,5148.6987,0.56495434
31.557325,5149.8833,0.5683638
33.485794,5151.0684,0.54233193
34.07781,5152.256,0.53680664
32.05134,5153.441,0.5454252
34.073143,5154.6294,0.5084539
32.77197,5155.8154,0.515309
35.608147,5157.004,0.4920316
34.05982,5158.1904,0.52095157
34.586853,5159.38,0.51551896
36.307926,5160.567,0.5035205
35.199375,5161.754,0.5180032
32.530937,5162.9443,0.5451917
32.891464,5164.1323,0.5181954
34.233227,5165.3228,0.48374382
30.545523,5166.511,0.5363429
29.707457,5167.7026,0.56557906
31.130278,5168.891,0.5739765
28.712141,5170.0806,0.61495465
29.283325,5171.273,0.617006
29.870888,5172.4624,0.5895672
29.544054,5173.6553,0.5433225
31.301952,5174.845,0.49645925
32.55504,5176.0386,0.48439667
35.167652,5177.2295,0.4684063
32.39316,5178.4204,0.5357463
35.039047,5179.6147,0.5119903
34.0506,5180.806,0.5271657
32.15708,5182.001,0.55105513
32.739906,5183.193,0.535618
28.810167,5184.388,0.59312916
28.426136,5185.5806,0.60191506
30.300756,5186.774,0.5870789
33.408176,5187.9697,0.5379966
32.910774,5189.163,0.5333993
33.444588,5190.36,0.5158433
33.79684,5191.5537,0.5278884
31.974863,5192.751,0.5567061
30.87294,5193.946,0.5792055
30.809793,5195.1406,0.5775743
33.394432,5196.339,0.5306189
33.58589,5197.534,0.50591964
34.029938,5198.7324,0.5103546
39.30549,5199.9287,0.4624642
38.12203,5201.1274,0.472096
34.66956,5202.324,0.51864344
32.933586,5203.5205,0.53584415
32.23959,5204.721,0.54506755
33.586887,5205.918,0.5406323
31.028967,5207.1187,0.5581741
32.08084,5208.3164,0.54702425
32.191906,5209.517,0.5391565
34.386375,5210.7163,0.50377035
32.905888,5211.9146,0.5051009
32.326824,5213.1167,0.49379513
34.590977,5214.316,0.47844484
35.19542,5215.518,0.49292687
31.957712,5216.718,0.52581865
32.263897,5217.921,0.52977586
33.341892,5219.121,0.50391287
31.811625,5220.3223,0.51492745
35.186935,5221.526,0.48161054
34.727592,5222.727,0.48016238
32.945007,5223.9316,0.50149906
35.298714,5225.1333,0.4956775
33.308292,5226.3384,0.4987323
28.906183,5227.5405,0.52427566
29.212936,5228.743,0.5462906
30.422684,5229.9487,0.5582266
32.736553,5231.152,0.55376416
32.82917,5232.358,0.5392251
32.704983,5233.5615,0.52600074
31.329407,5234.7686,0.5445159
32.318005,5235.9727,0.550725
33.349358,5237.1772,0.5488622
32.456226,5238.3853,0.5527803
33.85714,5239.5903,0.5446345
31.142569,5240.7983,0.56181526
35.130703,5242.004,0.5189489
32.084377,5243.213,0.5402375
32.9284,5244.419,0.5278062
32.246,5245.6255,0.5485814
35.06424,5246.8354,0.53169894
32.480152,5248.042,0.56199855
33.221615,5249.2524,0.5461627
33.039417,5250.46,0.5319241
32.011265,5251.671,0.50948846
32.85927,5252.8784,0.49490982
31.967213,5254.0903,0.5292026
32.353916,5255.299,0.5532324
33.514843,5256.5073,0.54958487
33.295433,5257.7197,0.54457265
32.069176,5258.9297,0.5608902
33.782024,5260.142,0.53569746
33.984207,5261.352,0.5211679
34.192738,5262.5654,0.4915873
30.59697,5263.776,0.4962839
30.816402,5264.9873,0.5103777
30.001705,5266.201,0.55107796
30.66908,5267.4126,0.5604206
29.670643,5268.627,0.5541355
31.640116,5269.8394,0.5356484
30.927343,5271.054,0.55930555
32.0988,5272.267,0.56416607
32.19856,5273.48,0.5464203
31.717749,5274.6963,0.54962003
32.208035,5275.909,0.53996426
33.677418,5277.1265,0.54042006
31.161787,5278.34,0.57855296
32.704117,5279.557,0.5510066
33.64857,5280.772,0.5225192
31.947699,5281.9863,0.5530101
33.24736,5283.205,0.55911446
31.77507,5284.42,0.5786429
31.39081,5285.6387,0.5611882
33.16039,5286.855,0.51635206
35.17395,5288.0737,0.49403486
34.108997,5289.29,0.52325517
35.91627,5290.5073,0.51043415
32.91337,5291.727,0.52141386
32.828114,5292.9443,0.50360066
34.89304,5294.1646,0.47093487
36.137848,5295.383,0.4720612
33.17815,5296.604,0.53274304
33.8838,5297.8223,0.5289158
32.37025,5299.041,0.55338466
32.69713,5300.2627,0.5499853
33.28431,5301.4824,0.5286421
34.913403,5302.705,0.4841253
33.886463,5303.925,0.49734864
31.715504,5305.148,0.5547786
32.428104,5306.368,0.5618375
35.060276,5307.589,0.5209142
33.419796,5308.813,0.5325239
31.20714,5310.034,0.55448824
33.78827,5311.259,0.51852113
35.089123,5312.481,0.49896842
34.47863,5313.706,0.5142467
32.770386,5314.928,0.5417633
33.306313,5316.151,0.5273073
32.572643,5317.377,0.50622755
31.396631,5318.6,0.49673244
32.88669,5319.8267,0.5183756
32.78098,5321.0503,0.5414962
33.56054,5322.277,0.5444292
34.098515,5323.5015,0.53704304
33.264393,5324.726,0.538309
33.411457,5325.954,0.5327779
33.55579,5327.179,0.51755667
31.241842,5328.4077,0.54703724
30.243498,5329.634,0.57906044
31.416218,5330.863,0.5656582
32.926254,5332.089,0.54629314
30.678082,5333.3154,0.5480236
33.0356,5334.5454,0.41537455
33.280357,5335.7725,0.28599715
35.48218,5337.0034,0.25533414
33.549397,5338.2305,0.3154923
34.88916,5339.462,0.4112685
33.07579,5340.6904,0.51350856
32.01522,5341.919,0.5267817
32.516945,5343.1504,0.5338256
32.390644,5344.38,0.5577716
30.292007,5345.6123,0.59041834
31.32388,5346.842,0.56196487
30.972532,5348.0747,0.526854
31.166525,5349.305,0.5048012
31.711594,5350.5386,0.50549716
30.320084,5351.7695,0.5515611
33.080715,5353.001,0.55135024
36.20892,5354.2354,0.52185136
33.35919,5355.4673,0.5226941
33.660915,5356.7017,0.49608272
34.785625,5357.9346,0.4550316
34.40527,5359.1694,0.46479303
34.36085,5360.403,0.50036395
33.34327,5361.6357,0.5266214
32.873386,5362.872,0.5534635
34.19749,5364.106,0.54285425
34.028214,5365.343,0.5173599
32.60383,5366.577,0.5174286
32.221977,5367.815,0.53107053
34.213535,5369.0493,0.5104133
32.9425,5370.284,0.5418006
30.67456,5371.523,0.5769262
30.734413,5372.759,0.5636941
31.213448,5373.998,0.55035794
34.136204,5375.234,0.5063175
32.16308,5376.473,0.5276995
34.21646,5377.7104,0.5096168
35.216606,5378.9473,0.50456804
35.341805,5380.188,0.5139124
34.043766,5381.4253,0.5125854
34.389675,5382.6665,0.48485535
34.502155,5383.905,0.49073428
34.14494,5385.146,0.4950826
33.62108,5386.385,0.5229524
32.770702,5387.6245,0.5445352
33.322315,5388.8667,0.5369184
32.376175,5390.1064,0.5544123
32.657997,5391.349,0.5555599
33.179813,5392.5894,0.5567056
30.129108,5393.833,0.5746558
31.77691,5395.074,0.53538287
31.434256,5396.315,0.49825445
30.813541,5397.5596,0.51673454
30.937895,5398.8013,0.55692047
32.86775,5400.046,0.5482857
32.78191,5401.288,0.52030843
30.634377,5402.5337,0.5359822
32.57298,5403.777,0.508075
30.796572,5405.0195,0.5389695
30.525059,5406.266,0.57246876
31.653011,5407.51,0.57548565
32.0208,5408.757,0.57600045
30.696865,5410.001,0.59598935
31.20267,5411.2485,0.59032327
32.939724,5412.4937,0.5631239
34.973015,5413.739,0.52336013
33.065502,5414.9873,0.53134555
31.674198,5416.233,0.5495719
33.462425,5417.482,0.54064256
32.936947,5418.7285,0.5437889
32.22088,5419.9775,0.56072813
31.90464,5421.224,0.5716487
31.740582,5422.4717,0.56881
32.93611,5423.722,0.5306378
34.25623,5424.9697,0.51191586
31.824045,5426.2207,0.5324671
31.686367,5427.4688,0.542273
32.727657,5428.7207,0.53290415
32.49621,5429.9697,0.557255
30.105421,5431.2188,0.60519034
31.096977,5432.471,0.56413513
32.959274,5433.7207,0.52029127
32.34587,5434.974,0.5374062
32.88198,5436.224,0.5403056
31.5412,5437.4775,0.5540038
33.28723,5438.729,0.52938235
33.495655,5439.9795,0.5296368
34.012043,5441.2344,0.53490305
33.025032,5442.486,0.5484293
33.50075,5443.7407,0.541035
34.764904,5444.9937,0.50317985
30.415028,5446.249,0.4019335
26.151827,5447.502,0.1880147
4.9826922,5448.758,0.04064321
19.693644,5450.0117,0.009275177
53.743473,5451.265,0.011954728
37.196274,5452.5225,0.11505867
32.95957,5453.7764,0.38312954
32.37123,5455.034,0.5584666
28.42518,5456.289,0.6342093
30.174213,5457.547,0.5928764
31.592253,5458.8027,0.548141
30.542755,5460.0586,0.5632115
30.500647,5461.318,0.5877287
33.97923,5462.574,0.5409576
31.764503,5463.8335,0.5761106
31.61547,5465.091,0.56359196
32.604244,5466.351,0.5569906
33.293476,5467.609,0.5501052
32.825928,5468.866,0.55130297
31.120674,5470.1274,0.5612759
31.851702,5471.3857,0.560729
33.18286,5472.6475,0.5492444
32.76385,5473.9062,0.5621539
32.336178,5475.1685,0.57196766
33.852386,5476.428,0.5174791
31.12707,5477.6885,0.33188325
30.683046,5478.951,0.37143457
34.126488,5480.2114,0.5346764
35.26136,5481.475,0.5016778
32.59453,5482.7363,0.49947006
31.032578,5484.0005,0.5257233
35.021603,5485.2627,0.5221685
33.459156,5486.5244,0.5550044
31.895292,5487.7896,0.5761511
32.752956,5489.052,0.5617776
32.935463,5490.3174,0.55117995
32.4034,5491.5806,0.5602551
33.362766,5492.847,0.54221225
